DiscountTreatment,TotalPrice,PreviousSpend,PreviousQuantity,PreviousTransactions,AverageUnitPrice,RecencyDays,IndividualTreatmentEffect,TreatmentResponse
0,17.0,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,17.700000000000003,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,22.5,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,3.3,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,0.95,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,9.9,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,4.25,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,3.75,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,2.95,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,1.65,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,0.84,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,7.65,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,8.5,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,7.649999999999999,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,5.07,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,8.4,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,5.04,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,15.3,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,10.2,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,51.0,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,17.85,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,19.8,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,13.52,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,15.0,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,51.0,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,34.0,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,19.9,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,17.700000000000003,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,17.4,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,12.5,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,22.5,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,10.0,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,15.9,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,13.2,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,37.2,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,14.85,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,18.6,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,19.8,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
1,16.5,5097.13,3819,9,2.5689285714285712,26,-5.899168551017585,Negative
0,8.95,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,3.75,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,2.95,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,1.95,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,7.649999999999999,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,1.65,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,0.85,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,4.95,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,1.25,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,2.1,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,0.55,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,1.1,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,5.9,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,2.5,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,4.25,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,12.75,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,2.6,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,5.95,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,2.55,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,0.42,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,0.29,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
0,8.5,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,30.0,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
0,19.9,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
0,102.0,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
0,39.0,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
1,17.0,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
1,50.4,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
1,13.2,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
0,25.5,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
1,15.0,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
1,20.16,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
0,23.8,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
0,14.85,6226.43,3224,10,3.4132812500000003,2,-13.134507693047976,Negative
1,0.65,1050.8,498,4,3.214662162162162,26,-10.528976419740838,Negative
1,3.4,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
1,1.7,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
1,1.65,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
1,0.85,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
1,5.1,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
0,3.25,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
1,10.0,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
0,2.95,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
0,2.1,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
1,1.25,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
1,19.8,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
0,1.95,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
0,81.6,17703.63,9359,26,2.1469047619047616,1,-8.370569350982947,Negative
0,3.25,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
0,5.95,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
1,15.0,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
0,6.35,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
0,5.9,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
0,3.75,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
0,12.75,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
1,1.65,831.98,343,5,4.380603448275862,26,-15.547265743596018,Negative
0,10.5,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
1,15.0,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
1,19.8,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
1,10.08,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
0,17.700000000000003,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
1,13.2,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
1,20.4,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
1,23.4,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
1,33.0,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
0,14.75,772.83,476,3,2.622093023255814,26,-7.712168308003357,Negative
0,83.4,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
1,15.0,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
1,20.4,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,12.9,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,25.5,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,17.85,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,35.7,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
1,22.5,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
1,37.5,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
1,1.65,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,18.95,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,15.3,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
1,23.4,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,23.6,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,26.0,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,8.4,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,11.25,7614.24,2764,19,6.12497409326425,5,-25.5542876497875,Negative
0,2.1,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,19.9,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,2.95,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
1,1.25,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
1,1.65,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
1,0.85,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,8.5,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,8.850000000000001,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,2.55,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
1,1.9,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,3.75,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,38.25,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,12.75,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,4.95,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,5.95,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
1,1.26,22457.9,13109,144,3.6018806795732914,1,28.864458175493684,Positive
0,1.95,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,5.1,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,2.95,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.3,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,2.55,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.7,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,0.42,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,0.85,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,0.84,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,0.55,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.1,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,2.1,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,3.3,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.25,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,6.75,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,2.55,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,3.75,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,5.9,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,4.95,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,4.2,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,2.9,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,3.4799999999999995,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,2.25,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.45,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.65,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.68,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,2.5,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,5.0,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,16.95,228.52,184,1,1.753125,26,-4.06056605741106,Negative
1,1.9,228.52,184,1,1.753125,26,-4.06056605741106,Negative
0,25.5,287.25,59,2,7.192857142857143,26,-29.497873307775087,Negative
0,16.95,287.25,59,2,7.192857142857143,26,-29.497873307775087,Negative
0,22.5,287.25,59,2,7.192857142857143,26,-29.497873307775087,Negative
0,17.700000000000003,287.25,59,2,7.192857142857143,26,-29.497873307775087,Negative
0,39.8,886.1,425,2,4.775,26,-18.461095019523007,Negative
0,44.55,886.1,425,2,4.775,26,-18.461095019523007,Negative
0,71.4,886.1,425,2,4.775,26,-18.461095019523007,Negative
1,17.4,886.1,425,2,4.775,26,-18.461095019523007,Negative
0,28.0,886.1,425,2,4.775,26,-18.461095019523007,Negative
0,17.700000000000003,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
1,19.8,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
0,16.95,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
0,29.5,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
1,10.2,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
1,13.2,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
0,30.6,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
1,30.0,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
0,102.0,1563.03,1167,4,2.448068181818182,26,-6.49218657341661,Negative
0,15.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,7.95,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,17.700000000000003,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,12.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,11.25,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,15.0,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,18.75,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,35.400000000000006,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,11.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,4.95,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,20.4,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,8.850000000000001,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,17.85,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,19.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,12.6,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,13.75,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,10.2,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,3.78,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,4.949999999999999,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,5.95,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,2.95,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,0.42,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,0.85,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,0.84,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,3.75,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,27.04,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,7.5,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,11.55,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,1.68,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,5.04,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,15.3,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,1.25,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,1.65,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,1.26,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,2.1,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,22.5,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,7.649999999999999,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,3.75,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,2.55,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,6.25,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,6.300000000000001,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,9.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,15.0,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,24.95,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,20.4,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,14.85,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,3.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,3.25,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,2.1,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,9.95,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,6.5,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,1.68,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,0.84,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,0.42,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,1.26,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,4.95,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,3.36,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,2.95,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,3.75,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,1.25,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,1.05,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,5.1,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,0.63,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,0.84,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,2.1,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,2.94,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,1.95,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,2.52,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,8.5,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,5.9,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,7.95,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,9.9,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,7.800000000000001,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,2.1,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,4.2,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,6.300000000000001,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,10.2,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,1.95,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,7.8,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,3.3000000000000003,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,8.850000000000001,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,23.4,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,8.25,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,2.9,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,8.4,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,2.1,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,2.5,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,4.35,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,3.75,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
0,8.5,457.89,292,2,2.2720253164556965,26,-6.2842679316070535,Negative
1,2.2,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,13.2,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,10.08,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,14.85,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,2.52,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,5.8,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,7.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,7.649999999999999,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,1.7,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,0.85,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,12.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,8.850000000000001,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,2.95,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,5.9,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,4.949999999999999,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,5.0,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,2.1,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,13.2,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,2.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,7.56,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,17.85,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,11.9,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,3.75,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,10.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,94.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,17.0,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,3.4,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,3.3,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,10.0,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,54.08,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,12.35,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,5.95,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,14.7,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,6.300000000000001,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,12.6,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,11.8,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,1.25,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,0.84,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,15.3,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,23.8,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,17.0,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,5.85,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,19.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,9.75,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,8.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,3.75,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,11.25,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,16.5,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,8.25,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,6.6,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
1,15.0,3761.38,2028,8,2.135328282828283,8,-5.9687646311227045,Negative
0,33.9,148.33,27,3,6.448888888888889,26,-25.46581359076642,Negative
1,2.52,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,3.9,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,11.7,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,0.85,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,1.25,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,1.26,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,4.2,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,12.6,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,2.1,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,8.4,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,2.95,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,1.95,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,2.55,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,1.95,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,0.42,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,11.05,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,3.75,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,9.95,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,4.2,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
1,1.9,490.22,356,2,2.170555555555556,26,-5.738556117304347,Negative
0,47.7,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,31.8,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,15.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,8.95,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,7.5,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,17.0,944.82,410,3,3.515,26,-12.308618694680241,Negative
0,5.9,944.82,410,3,3.515,26,-12.308618694680241,Negative
1,7.5,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,25.5,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,9.9,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,5.9,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,24.75,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,12.75,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,8.5,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
1,4.949999999999999,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
1,6.6,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,11.9,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,10.05,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
0,4.95,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
1,2.5,2174.13,1327,8,3.6022916666666664,4,-11.66026732738282,Negative
