CustomerID,TotalSpend,TotalQuantity,PreviousTransactions,AverageTreatmentEffect,AveragePriceReduction,CustomerResponse,RecommendedDiscount,PricingStrategy,CurrentAveragePrice,RecommendedPrice,ExpectedRevenue
16771,1598.83,821,153,6.3413710780658095,25.36796536796537,Positive Response,10,Moderate Discount Strategy,3.1355844155844155,2.822025974025974,2316.8833246753247
16772,3685.55,687,67,36.090995334575304,25.469599604547703,High Response,20,High Discount Strategy,5.805882352941176,4.644705882352941,3190.9129411764707
16773,3698.05,81,38,3.2561744536311354,16.236418948283358,Positive Response,10,Moderate Discount Strategy,4.194102564102564,3.7746923076923076,305.7500769230769
16774,895.76,452,82,5.136825399916015,24.65999591586686,Positive Response,10,Moderate Discount Strategy,3.5363855421686745,3.1827469879518073,1438.6016385542168
16775,1353.28,580,119,5.648391371215541,19.3135593220339,Positive Response,10,Moderate Discount Strategy,4.03775,3.633975,2107.7055
16776,1361.23,181,54,3.8127908367596097,15.156363636363636,Positive Response,10,Moderate Discount Strategy,1.5043636363636363,1.3539272727272726,245.06083636363635
16777,1035.66,408,93,3.6828218599464253,17.14028128380815,Positive Response,10,Moderate Discount Strategy,4.016595744680851,3.614936170212766,1474.8939574468084
16779,22543.27,14243,717,15.74545841023183,22.492679094350404,High Response,20,High Discount Strategy,2.0569359331476327,1.6455487465181062,23437.550796657386
16780,22554.22,82,36,3.4852471273996635,13.625459779305933,Positive Response,10,Moderate Discount Strategy,3.3035135135135136,2.9731621621621622,243.7992972972973
16781,607.1,192,38,8.05390311165646,23.828023828023827,Positive Response,10,Moderate Discount Strategy,5.803846153846154,5.223461538461539,1002.9046153846155
16782,7730.72,3407,1545,2.0822045126252964,17.589478223372144,Positive Response,10,Moderate Discount Strategy,2.9485446313065977,2.653690168175938,9041.122402975421
16783,7732.37,163,24,8.788443905013661,20.203389830508478,Positive Response,10,Moderate Discount Strategy,3.338,3.0042,489.6846
16784,776.33,470,154,2.806219686904558,14.729227761485825,Positive Response,10,Moderate Discount Strategy,2.047483870967742,1.842735483870968,866.085677419355
16785,784.73,313,34,9.40978756638686,20.77551020408163,Positive Response,10,Moderate Discount Strategy,3.2808571428571427,2.9527714285714284,924.217457142857
16786,533.78,72,0,42.24509385183881,0.0,High Response,20,High Discount Strategy,0.72,0.576,41.471999999999994
16787,992.33,472,111,4.046642547364795,17.27465986394558,Positive Response,10,Moderate Discount Strategy,3.3854464285714285,3.0469017857142857,1438.137642857143
16788,1330.79,661,329,2.315952136531162,20.32012432012432,Positive Response,10,Moderate Discount Strategy,2.3656666666666664,2.1290999999999998,1407.3350999999998
16791,2249.35,1097,366,2.7568177195436783,23.607110419099524,Positive Response,10,Moderate Discount Strategy,2.8697547683923705,2.5827792915531336,2833.3088828337877
16792,2251.85,280,89,3.0254433387988398,16.57239057239057,Positive Response,10,Moderate Discount Strategy,2.4664444444444444,2.2198,621.5440000000001
16794,851.9499999999999,653,223,2.310793578203726,15.271428571428572,Positive Response,10,Moderate Discount Strategy,1.912455357142857,1.7212098214285714,1123.950013392857
16795,2059.0099999999998,1214,335,3.2438524755546547,18.838383838383837,Positive Response,10,Moderate Discount Strategy,2.1130059523809526,1.9017053571428573,2308.6703035714286
16797,2062.41,898,397,2.2571167993098338,19.345445174590907,Positive Response,10,Moderate Discount Strategy,2.782211055276382,2.503989949748744,2248.582974874372
16798,1802.02,205,168,2.4861070297134256,22.515187376725837,Positive Response,10,Moderate Discount Strategy,4.208934911242603,3.788041420118343,776.5484911242603
16799,841.16,162,91,2.385101195505715,21.610169491525426,Positive Response,10,Moderate Discount Strategy,3.421195652173913,3.0790760869565217,498.81032608695654
16802,577.57,369,52,7.286130712423554,23.39622641509434,Positive Response,10,Moderate Discount Strategy,1.8016981132075471,1.6215283018867925,598.3439433962265
16805,624.85,581,150,2.437620342266251,18.233995584988964,Positive Response,10,Moderate Discount Strategy,2.332384105960265,2.0991456953642382,1219.6036490066224
16807,993.79,655,74,7.147241315637049,20.94712643678161,Positive Response,10,Moderate Discount Strategy,2.5369333333333333,2.28324,1495.5222
16809,1002.29,441,109,3.5785876092394004,14.104683195592285,Positive Response,10,Moderate Discount Strategy,2.088636363636364,1.8797727272727276,828.9797727272729
16810,812.74,258,18,12.308771461979257,19.172932330827066,High Response,20,High Discount Strategy,4.268421052631578,3.414736842105263,881.0021052631578
16812,1894.95,1035,99,10.501431379715697,19.752380952380953,Positive Response,10,Moderate Discount Strategy,2.8251999999999997,2.54268,2631.6738
16814,5745.74,2254,462,5.141553277413894,24.39249565917079,Positive Response,10,Moderate Discount Strategy,3.5007775377969765,3.150699784017279,7101.677313174947
16815,5781.4400000000005,237,72,2.9824582103564694,23.926940639269404,Positive Response,10,Moderate Discount Strategy,2.5226027397260276,2.270342465753425,538.0711643835617
16817,1189.95,743,64,9.463391809870304,19.076923076923077,Positive Response,10,Moderate Discount Strategy,2.6243076923076925,2.3618769230769234,1754.8745538461542
16819,1200.15,253,16,4.505241916715651,15.54367201426025,Positive Response,10,Moderate Discount Strategy,2.7847058823529416,2.5062352941176473,634.0775294117648
16821,182.59,13,6,7.766292293195926,14.357501794687721,Positive Response,10,Moderate Discount Strategy,10.235714285714286,9.212142857142858,119.75785714285715
16822,163.69,171,10,8.571570418259196,27.382920110192835,Positive Response,10,Moderate Discount Strategy,2.5436363636363635,2.2892727272727273,391.46563636363635
16823,1883.76,1030,134,6.700912692989861,21.74738841405508,Positive Response,10,Moderate Discount Strategy,2.650148148148148,2.3851333333333335,2456.6873333333338
16824,1884.71,154,12,10.104230246789907,16.0,Positive Response,10,Moderate Discount Strategy,2.4692307692307693,2.2223076923076923,342.2353846153846
16825,1039.21,731,35,21.096898614481372,6.9111111111111105,High Response,20,High Discount Strategy,2.9316666666666666,2.3453333333333335,1714.4386666666667
16827,1051.71,125,11,14.410431717662293,20.919540229885055,High Response,20,High Discount Strategy,6.29,5.032,629.0
16829,392.13,116,15,9.727050808450363,22.34375,Positive Response,10,Moderate Discount Strategy,4.5687500000000005,4.111875,476.9775
16830,862.09,435,51,9.03156330911708,17.95698924731183,Positive Response,10,Moderate Discount Strategy,3.223846153846154,2.9014615384615388,1262.1357692307693
16831,881.59,48,5,8.60435966778048,24.822695035460992,Positive Response,10,Moderate Discount Strategy,2.783333333333333,2.505,120.24
16832,208.26,146,8,17.700371923978693,14.222222222222221,High Response,20,High Discount Strategy,2.054444444444444,1.6435555555555554,239.9591111111111
16833,1249.41,438,44,11.409543334174431,27.105185185185185,High Response,20,High Discount Strategy,10.530222222222223,8.424177777777778,3689.789866666667
16834,1302.51,402,23,12.951389322218622,17.866666666666664,High Response,20,High Discount Strategy,1.4258333333333333,1.1406666666666667,458.548
16835,1335.06,454,76,8.93597265334307,16.81708122386089,Positive Response,10,Moderate Discount Strategy,4.129350649350649,3.7164155844155844,1687.2526753246752
16836,1357.56,374,30,9.357416282216544,20.527859237536656,Positive Response,10,Moderate Discount Strategy,2.556451612903226,2.3008064516129036,860.5016129032259
16838,560.56,324,33,8.995353784944752,19.23351158645276,Positive Response,10,Moderate Discount Strategy,3.8752941176470586,3.487764705882353,1130.0357647058822
16839,5540.9400000000005,2552,88,21.331598084676454,16.452648475120387,High Response,20,High Discount Strategy,3.3640449438202245,2.6912359550561797,6868.034157303371
16840,5716.14,117,8,8.686040959932118,20.68965517241379,Positive Response,10,Moderate Discount Strategy,2.5055555555555555,2.255,263.835
16841,2123.64,1228,102,11.314483230167435,17.646366578405413,High Response,20,High Discount Strategy,2.2350485436893206,1.7880388349514567,2195.711689320389
16843,9324.460000000001,8343,217,26.0684158129275,23.344453711426187,High Response,20,High Discount Strategy,2.3255963302752294,1.8604770642201836,15521.960146788992
16844,9374.86,281,31,10.442493757552466,14.211309523809526,Positive Response,10,Moderate Discount Strategy,3.2328125,2.90953125,817.57828125
16845,614.34,167,19,7.844576417327694,36.745098039215684,Positive Response,10,Moderate Discount Strategy,3.443,3.0987,517.4829
16846,608.29,382,35,9.307553476549716,16.36243386243386,Positive Response,10,Moderate Discount Strategy,2.7308333333333334,2.4577500000000003,938.8605000000001
16847,628.09,177,24,8.873910759387087,29.10924369747899,Positive Response,10,Moderate Discount Strategy,5.6339999999999995,5.0706,897.4961999999999
16848,1112.8,598,70,9.81460037487342,17.00201207243461,Positive Response,10,Moderate Discount Strategy,2.6436619718309857,2.379295774647887,1422.8188732394365
16854,1376.26,997,74,11.41795179330276,24.767676767676768,High Response,20,High Discount Strategy,2.5152,2.01216,2006.12352
16856,1408.96,159,16,9.933115540399887,26.161515453639083,Positive Response,10,Moderate Discount Strategy,2.8488235294117645,2.563941176470588,407.6666470588235
16857,323.09000000000003,168,10,14.118611312942983,21.74688057040998,High Response,20,High Discount Strategy,2.6045454545454545,2.0836363636363635,350.05090909090904
16858,4262.59,1423,125,12.23170392160974,23.263492063492063,High Response,20,High Discount Strategy,4.014444444444444,3.2115555555555555,4570.043555555555
16859,4292.59,1072,57,10.205434019062523,21.103448275862068,Positive Response,10,Moderate Discount Strategy,2.019655172413793,1.817689655172414,1948.5633103448279
16860,1563.22,625,42,12.665404581192513,23.585516632322637,High Response,20,High Discount Strategy,5.241860465116279,4.193488372093023,2620.93023255814
16861,1610.62,476,42,11.598764434166961,20.431893687707642,High Response,20,High Discount Strategy,2.622093023255814,2.0976744186046514,998.493023255814
16862,772.83,513,34,10.743391114204153,17.22167487684729,High Response,20,High Discount Strategy,2.358857142857143,1.8870857142857145,968.0749714285715
16863,662.33,336,29,10.3248587502624,13.931034482758621,Positive Response,10,Moderate Discount Strategy,1.9789999999999999,1.7811,598.4495999999999
16864,495.72,283,16,15.383626790103154,11.24705882352941,High Response,20,High Discount Strategy,2.235294117647059,1.7882352941176471,506.07058823529417
16865,409.25,157,15,3.988339574753224,25.129310344827587,Positive Response,10,Moderate Discount Strategy,1.585625,1.4270625000000001,224.04881250000003
16867,130.95,58,5,8.472607099197658,25.833333333333332,Positive Response,10,Moderate Discount Strategy,1.5283333333333333,1.3755,79.779
16868,366.65999999999997,112,49,3.3229056150271084,22.047457627118646,Positive Response,10,Moderate Discount Strategy,4.3806,3.94254,441.56448
16870,445.12,278,27,9.093940776498965,16.336405529953915,Positive Response,10,Moderate Discount Strategy,2.7842857142857147,2.5058571428571432,696.6282857142858
16872,450.16,479,10,13.839566906423903,5.745454545454545,High Response,20,High Discount Strategy,4.7736363636363635,3.818909090909091,1829.2574545454545
16873,7477.27,4761,232,13.874507042315981,16.948888021849395,High Response,20,High Discount Strategy,2.3647210300429187,1.8917768240343351,9006.749459227469
16874,7493.77,78,30,4.1674211746820085,18.950246036085296,Positive Response,10,Moderate Discount Strategy,3.3216129032258066,2.989451612903226,233.17722580645162
16875,2121.3,1030,117,9.239022742988032,14.732724902216429,Positive Response,10,Moderate Discount Strategy,3.740254237288136,3.3662288135593226,3467.2156779661022
16876,2139.0,181,31,4.979653101457108,29.924242424242426,Positive Response,10,Moderate Discount Strategy,1.9859375000000001,1.7873437500000002,323.50921875000006
16880,306.78000000000003,158,8,11.424807678925694,23.954802259887007,High Response,20,High Discount Strategy,3.9433333333333334,3.154666666666667,498.43733333333336
16883,2098.63,967,246,3.7502995199487903,12.072138387927861,Positive Response,10,Moderate Discount Strategy,3.6002024291497974,3.2401821862348177,3133.2561740890687
16884,2101.61,200,47,6.741469692746169,29.117383512544805,Positive Response,10,Moderate Discount Strategy,5.808333333333334,5.2275,1045.5
16885,641.13,180,39,3.8704898721658396,17.28,Positive Response,10,Moderate Discount Strategy,2.34025,2.1062250000000002,379.12050000000005
16886,234.19,48,7,8.20291088828351,15.671641791044776,Positive Response,10,Moderate Discount Strategy,3.8375,3.45375,165.78
16887,452.34000000000003,267,64,3.664699638349243,22.864468864468865,Positive Response,10,Moderate Discount Strategy,2.765230769230769,2.4887076923076923,664.4849538461539
16888,465.84000000000003,145,51,5.503137421315183,22.18702865761689,Positive Response,10,Moderate Discount Strategy,4.224615384615385,3.8021538461538467,551.3123076923077
16889,944.5,686,81,6.493329021446311,21.234294161123426,Positive Response,10,Moderate Discount Strategy,2.4391463414634145,2.195231707317073,1505.928951219512
16890,947.98,243,18,5.807838677547615,8.378947368421052,Positive Response,10,Moderate Discount Strategy,1.9442105263157894,1.7497894736842106,425.19884210526317
16891,1199.82,473,294,2.4546485369043696,22.37173226084459,Positive Response,10,Moderate Discount Strategy,3.224135593220339,2.9017220338983054,1372.5145220338984
16892,1202.77,131,39,3.307397492332627,20.821428571428573,Positive Response,10,Moderate Discount Strategy,3.9115,3.52035,461.16585000000003
16893,237.29,117,86,1.9710292902322002,19.825885873631233,Positive Response,10,Moderate Discount Strategy,2.384367816091954,2.145931034482759,251.0739310344828
16894,1289.96,503,186,3.383486999086101,22.197504456327987,Positive Response,10,Moderate Discount Strategy,4.633903743315508,4.170513368983957,2097.7682245989304
16895,1306.96,330,100,3.801357197339213,28.108743077697603,Positive Response,10,Moderate Discount Strategy,3.3968316831683167,3.057148514851485,1008.8590099009901
16896,900.63,18,17,3.809502658822891,19.047619047619047,Positive Response,10,Moderate Discount Strategy,5.775,5.197500000000001,93.555
16898,495.84,377,122,2.8135946965713146,26.109879280610986,Positive Response,10,Moderate Discount Strategy,2.2622764227642276,2.0360487804878047,767.5903902439023
16899,496.26,291,49,4.169005059713093,16.92222222222222,Positive Response,10,Moderate Discount Strategy,2.6704000000000003,2.40336,699.3777600000001
16901,424.71000000000004,42,22,4.279466911389057,16.126482213438738,Positive Response,10,Moderate Discount Strategy,6.1256521739130445,5.51308695652174,231.5496521739131
16903,669.8,470,125,4.278572174404103,24.02116402116402,Positive Response,10,Moderate Discount Strategy,2.2186507936507938,1.9967857142857144,938.4892857142858
16904,1344.41,762,262,2.7017569803165866,20.66296187969192,Positive Response,10,Moderate Discount Strategy,2.4366159695817493,2.1929543726235745,1671.0312319391637
16905,1916.67,640,130,5.673868836694059,27.141932979686896,Positive Response,10,Moderate Discount Strategy,4.0995419847328245,3.6895877862595423,2361.3361832061073
16906,1923.57,327,126,2.705336071187414,19.97000374953131,Positive Response,10,Moderate Discount Strategy,3.438740157480315,3.094866141732284,1012.0212283464568
16907,851.33,232,101,3.2674645370697526,11.358543417366947,Positive Response,10,Moderate Discount Strategy,3.371764705882353,3.034588235294118,704.0244705882353
16908,722.0500000000001,61,19,4.036774761333082,10.423529411764706,Positive Response,10,Moderate Discount Strategy,3.9219999999999997,3.5298,215.31779999999998
16911,252.59,161,34,4.601544482375123,13.186813186813188,Positive Response,10,Moderate Discount Strategy,2.318571428571429,2.086714285714286,335.96100000000007
16912,1857.53,664,71,12.081825601181382,27.182539682539684,High Response,20,High Discount Strategy,4.757777777777778,3.806222222222223,2527.331555555556
16913,1904.93,147,9,5.244807483269637,29.52795031055901,Positive Response,10,Moderate Discount Strategy,5.053,4.5477,668.5119
16915,905.6,58,16,15.020414943802292,42.312547336531175,High Response,20,High Discount Strategy,30.16176470588235,24.129411764705882,1399.5058823529412
16916,921.5,320,117,2.6484899835660367,16.36746565038612,Positive Response,10,Moderate Discount Strategy,2.6490677966101694,2.3841610169491525,762.9315254237288
16917,1445.06,560,40,15.488586696124063,26.15765288087664,High Response,20,High Discount Strategy,5.515365853658537,4.41229268292683,2470.8839024390245
16918,2133.47,1345,325,3.9231771014354253,21.998512734709053,Positive Response,10,Moderate Discount Strategy,2.207883435582822,1.9870950920245398,2672.642898773006
16919,2509.8,1003,309,3.416514725735623,18.184331797235025,Positive Response,10,Moderate Discount Strategy,3.1437096774193547,2.8293387096774194,2837.8267258064516
16920,2515.76,81,22,6.773101761644149,16.347826086956523,Positive Response,10,Moderate Discount Strategy,5.4195652173913045,4.8776086956521745,395.0863043478261
16921,355.45,121,32,3.1753975204433456,24.013722126929675,Positive Response,10,Moderate Discount Strategy,4.675454545454545,4.207909090909091,509.157
16922,606.88,281,121,2.550697372624552,22.87665886026542,Positive Response,10,Moderate Discount Strategy,3.0281967213114753,2.7253770491803277,765.8309508196721
16923,6028.65,2846,456,6.016731855764605,17.626662178084498,Positive Response,10,Moderate Discount Strategy,2.800153172866521,2.520137855579869,7172.312336980307
16925,6088.05,123,17,5.421039279835672,24.044444444444444,Positive Response,10,Moderate Discount Strategy,2.3866666666666667,2.148,264.204
16926,1154.31,197,95,3.6795647456673866,19.191919191919194,Positive Response,10,Moderate Discount Strategy,6.30125,5.671125,1117.211625
16928,1184.08,588,120,5.581364213037548,3.2198347107438017,Positive Response,10,Moderate Discount Strategy,4.44198347107438,3.997785123966942,2350.697652892562
16931,1199.08,305,102,3.2542817001376143,15.279704114655573,Positive Response,10,Moderate Discount Strategy,2.224271844660194,2.0018446601941746,610.5626213592233
16932,629.4,135,84,1.9336673930365227,18.645276292335115,Positive Response,10,Moderate Discount Strategy,2.3698823529411763,2.1328941176470586,287.9407058823529
16933,2519.07,1245,237,5.152133973490954,20.43586665435405,Positive Response,10,Moderate Discount Strategy,3.0666386554621847,2.759974789915966,3436.168613445378
16934,2536.07,539,79,7.780603765079386,22.224576271186443,Positive Response,10,Moderate Discount Strategy,3.695875,3.3262875000000003,1792.8689625000002
16935,1152.1100000000001,273,68,3.536154376670668,19.985135637309554,Positive Response,10,Moderate Discount Strategy,2.0298550724637683,1.8268695652173914,498.73539130434784
16936,530.86,168,82,2.090187329276456,14.165753924790069,Positive Response,10,Moderate Discount Strategy,1.8932530120481925,1.7039277108433732,286.2598554216867
16937,286.39,123,48,2.9900276112438715,17.687074829931973,Positive Response,10,Moderate Discount Strategy,1.9846938775510203,1.7862244897959183,219.70561224489796
16938,4262.83,2508,588,3.8119950576473864,19.562793220883858,Positive Response,10,Moderate Discount Strategy,2.5737181663837014,2.316346349745331,5809.3966451612905
16939,4283.68,229,40,4.802500165393345,18.594657375145182,Positive Response,10,Moderate Discount Strategy,3.1726829268292684,2.855414634146342,653.8899512195122
16940,3375.23,2334,323,8.708162591294428,20.557426112981666,Positive Response,10,Moderate Discount Strategy,1.9781172839506171,1.7803055555555554,4155.233166666666
16941,3377.78,12,1,9.005575446979519,3.63636363636364,Positive Response,10,Moderate Discount Strategy,2.75,2.475,29.700000000000003
16943,241.38,2,1,26.94529159044324,0.0,High Response,20,High Discount Strategy,241.38,193.104,386.208
16944,482.76,27,6,7.425640628258266,25.119206561129122,Positive Response,10,Moderate Discount Strategy,5.897142857142858,5.307428571428572,143.30057142857143
16945,4185.66,3164,224,11.008179777216926,23.195441595441597,High Response,20,High Discount Strategy,1.9749333333333334,1.5799466666666668,4998.951253333334
16946,4202.66,509,74,9.28051966334336,10.241269841269842,Positive Response,10,Moderate Discount Strategy,3.5776,3.21984,1638.89856
16947,1222.04,343,31,10.11100064013013,20.089285714285715,Positive Response,10,Moderate Discount Strategy,2.384375,2.1459375,736.0565625
16948,548.73,477,23,13.081723356063504,11.960784313725489,High Response,20,High Discount Strategy,2.410833333333333,1.9286666666666665,919.9739999999999
16950,2463.81,1820,104,12.0157890898923,20.47330447330447,High Response,20,High Discount Strategy,2.3781904761904764,1.9025523809523812,3462.645333333334
16952,2535.21,251,70,3.984976372267737,26.622105514442588,Positive Response,10,Moderate Discount Strategy,3.170985915492958,2.853887323943662,716.3257183098591
16954,3971.6,3032,151,12.825071775131184,22.822141560798542,High Response,20,High Discount Strategy,2.437105263157895,1.949684210526316,5911.44252631579
16955,3996.7999999999997,557,31,13.364216942154423,18.232248520710062,High Response,20,High Discount Strategy,2.9796875,2.38375,1327.74875
16958,790.74,514,69,5.399524458219423,24.017316017316016,Positive Response,10,Moderate Discount Strategy,2.5025714285714287,2.2523142857142857,1157.689542857143
16960,1481.88,1188,347,2.672195033384266,22.816091954022987,Positive Response,10,Moderate Discount Strategy,1.9528160919540232,1.7575344827586208,2087.9509655172415
16961,1483.83,357,37,9.406256600179917,20.255183413078147,Positive Response,10,Moderate Discount Strategy,3.261315789473684,2.9351842105263155,1047.8607631578946
16962,560.39,158,14,9.419373075669784,13.333333333333332,Positive Response,10,Moderate Discount Strategy,2.682666666666667,2.4144000000000005,381.4752000000001
16964,251.04,49,5,8.954420270354925,7.843137254901961,Positive Response,10,Moderate Discount Strategy,4.55,4.095,200.655
16970,207.85,12,1,10.06807519011761,0.0,Positive Response,10,Moderate Discount Strategy,5.95,5.355,64.26
16972,737.75,183,81,3.5897523812060075,14.650406504065039,Positive Response,10,Moderate Discount Strategy,4.507317073170732,4.0565853658536595,742.3551219512196
16973,749.0,60,5,9.823330867733505,0.0,Positive Response,10,Moderate Discount Strategy,2.1166666666666667,1.905,114.3
16974,294.1,70,7,12.384771255705996,10.714285714285715,High Response,20,High Discount Strategy,5.3125,4.25,297.5
16975,913.37,586,44,11.472642049425751,25.2991452991453,High Response,20,High Discount Strategy,2.376666666666667,1.9013333333333335,1114.1813333333334
16977,926.12,142,27,8.203163421335717,28.571428571428573,Positive Response,10,Moderate Discount Strategy,5.271428571428571,4.744285714285715,673.6885714285714
16978,496.0,119,27,11.995089399636667,17.032967032967033,High Response,20,High Discount Strategy,3.789285714285714,3.0314285714285716,360.74
16979,966.94,586,39,10.421654262953176,27.516129032258068,Positive Response,10,Moderate Discount Strategy,3.40525,3.064725,1795.92885
16980,1007.74,251,24,8.944984603330882,21.085714285714285,Positive Response,10,Moderate Discount Strategy,2.2072,1.9864799999999998,498.60648
16983,1710.65,1087,96,9.817173072318353,26.72374628691246,Positive Response,10,Moderate Discount Strategy,3.8765979381443296,3.4889381443298966,3792.4757628865977
16984,5861.01,2747,671,3.652875570716353,20.35597572362278,Positive Response,10,Moderate Discount Strategy,3.901130952380952,3.511017857142857,9644.766053571428
16985,5891.01,1271,122,14.969158716581127,29.842619527112703,High Response,20,High Discount Strategy,12.026829268292683,9.621463414634148,12228.880000000001
16986,5459.04,1499,170,8.812320718187056,11.306042884990251,Positive Response,10,Moderate Discount Strategy,4.103801169590644,3.6934210526315794,5536.438157894738
16987,3015.55,270,132,2.9247659378452915,20.155473429336055,Positive Response,10,Moderate Discount Strategy,3.9227067669172935,3.5304360902255643,953.2177443609023
16988,904.6,115,12,9.214329012518878,14.652014652014653,Positive Response,10,Moderate Discount Strategy,5.023076923076923,4.520769230769231,519.8884615384616
16990,256.55,100,0,7.164901149830127,0.0,Positive Response,10,Moderate Discount Strategy,1.65,1.4849999999999999,148.5
16991,1030.71,793,73,9.39219467341711,31.358281358281364,Positive Response,10,Moderate Discount Strategy,2.28445945945946,2.056013513513514,1630.4187162162166
16992,3847.34,1201,191,9.275863277677685,26.497264309764308,Positive Response,10,Moderate Discount Strategy,5.88578125,5.297203125,6361.940953125
16993,3862.19,285,27,26.067542477909857,17.726798748696556,High Response,20,High Discount Strategy,7.960714285714286,6.368571428571429,1815.0428571428574
16996,1950.95,375,37,9.475267738855313,19.538661468486026,Positive Response,10,Moderate Discount Strategy,2.532631578947368,2.2793684210526313,854.7631578947368
16998,666.6500000000001,28,1,21.718678529587546,3.125,High Response,20,High Discount Strategy,4.0,3.2,89.60000000000001
17000,375.1,305,29,8.237045276583634,24.02298850574713,Positive Response,10,Moderate Discount Strategy,1.6306666666666667,1.4676,447.618
17001,2598.13,1618,105,11.113661878176353,21.480406386066765,High Response,20,High Discount Strategy,2.7391509433962264,2.191320754716981,3545.556981132075
17002,2651.23,586,34,11.849693823517615,22.802721088435373,High Response,20,High Discount Strategy,3.2382857142857144,2.5906285714285717,1518.108342857143
17003,1077.82,494,110,4.685951519602636,19.334719334719335,Positive Response,10,Moderate Discount Strategy,2.0905405405405406,1.8814864864864866,929.4543243243244
17004,992.72,462,25,12.745430315432376,6.068376068376067,High Response,20,High Discount Strategy,2.389615384615385,1.911692307692308,883.2018461538463
17005,1012.22,691,17,15.450917035882716,17.936507936507937,High Response,20,High Discount Strategy,1.7838888888888889,1.4271111111111112,986.1337777777778
17006,850.94,300,84,3.5341012929665743,21.596309111880043,Positive Response,10,Moderate Discount Strategy,3.059764705882353,2.7537882352941176,826.1364705882353
17007,853.49,120,14,8.483019603020713,26.290196078431375,Positive Response,10,Moderate Discount Strategy,4.296,3.8664000000000005,463.9680000000001
17008,230.17000000000002,24,0,7.533933708501852,0.0,Positive Response,10,Moderate Discount Strategy,3.39,3.051,73.224
17009,180.62,336,10,19.117462655124754,26.203208556149733,High Response,20,High Discount Strategy,1.7272727272727273,1.3818181818181818,464.2909090909091
17011,355.2,606,12,19.14613743074662,30.584615384615386,High Response,20,High Discount Strategy,1.4561538461538461,1.164923076923077,705.9433846153846
17012,400.8,251,35,5.112446781076425,18.9437585733882,Positive Response,10,Moderate Discount Strategy,2.201111111111111,1.9809999999999999,497.231
17016,550.45,309,40,5.172763148506282,16.945412311265972,Positive Response,10,Moderate Discount Strategy,3.7685365853658532,3.391682926829268,1048.0300243902439
17017,5343.85,3918,171,15.216162783858797,21.737138830162085,High Response,20,High Discount Strategy,1.971860465116279,1.5774883720930233,6180.599441860465
17018,5416.35,280,20,30.54419850167369,12.084833933573432,High Response,20,High Discount Strategy,5.535714285714286,4.428571428571429,1240.0
17019,2698.78,1799,463,3.49674118519574,25.223354231974923,Positive Response,10,Moderate Discount Strategy,1.9974137931034481,1.7976724137931033,3234.0126724137926
17020,2703.03,860,68,10.044284640017004,25.041721563460694,Positive Response,10,Moderate Discount Strategy,1.6201449275362318,1.4581304347826087,1253.9921739130434
17021,1120.27,992,47,12.47700183704775,25.739644970414204,High Response,20,High Discount Strategy,2.906041666666667,2.3248333333333338,2306.234666666667
17022,1182.22,72,8,9.681493138103153,15.819209039548026,Positive Response,10,Moderate Discount Strategy,3.738888888888889,3.365,242.28000000000003
17023,789.98,530,48,10.722665119509605,20.432314937809444,High Response,20,High Discount Strategy,2.5904081632653058,2.0723265306122447,1098.3330612244897
17025,1135.02,789,32,22.87604015395271,12.33939393939394,High Response,20,High Discount Strategy,1.6387878787878787,1.311030303030303,1034.4029090909091
17026,1152.8700000000001,35,3,7.921334394966506,21.186440677966104,Positive Response,10,Moderate Discount Strategy,4.1375,3.7237500000000003,130.33125
17027,398.27,229,29,19.808622568590348,18.90322580645161,High Response,20,High Discount Strategy,7.289666666666666,5.831733333333333,1335.4669333333334
17028,1576.88,856,94,9.702671909528764,18.87218045112782,Positive Response,10,Moderate Discount Strategy,3.4441052631578946,3.099694736842105,2653.3386947368417
17029,1593.83,865,26,36.07013901785226,17.05467372134039,High Response,20,High Discount Strategy,2.3362962962962963,1.869037037037037,1616.717037037037
17031,2335.0,1360,27,50.37852696851579,1.7316017316017314,High Response,20,High Discount Strategy,1.9553571428571428,1.5642857142857143,2127.4285714285716
17032,2969.32,1667,236,6.952707825028646,21.700746510873095,Positive Response,10,Moderate Discount Strategy,3.2261181434599155,2.9035063291139243,4840.145050632912
17033,2984.32,121,11,12.453843359688355,25.468164794007492,High Response,20,High Discount Strategy,5.45,4.36,527.5600000000001
17034,511.4,284,27,10.195832577602811,16.849816849816854,Positive Response,10,Moderate Discount Strategy,2.435714285714286,2.1921428571428576,622.5685714285715
17035,530.9,98,4,13.96846037113745,4.848484848484848,High Response,20,High Discount Strategy,3.7979999999999996,3.0383999999999998,297.7632
17036,180.06,76,11,10.256495179071093,15.053763440860218,Positive Response,10,Moderate Discount Strategy,4.929166666666666,4.436249999999999,337.155
17038,618.97,507,40,10.359446049642097,20.960827790096083,Positive Response,10,Moderate Discount Strategy,2.5417073170731705,2.2875365853658534,1159.7810487804877
17039,1939.99,689,43,25.671137315762383,22.1969696969697,High Response,20,High Discount Strategy,3.930454545454545,3.1443636363636362,2166.466545454545
17040,1954.99,8,0,10.141026075539038,0.0,Positive Response,10,Moderate Discount Strategy,1.69,1.521,12.168
17041,566.01,376,56,6.03014038607146,21.151596941070625,Positive Response,10,Moderate Discount Strategy,2.455964912280702,2.2103684210526318,831.0985263157895
